1 s a t u
2 d u a 
3 t i g a
4 ə m p a t
5 l i m a
6 ə n a m
7 t u d ʒ u h
8 d ə l a p a n
9 s ə m b i l a n
10 s ə p u l u h
11 s ə b ə l a s
21 d u a p u l u h s a t u
29 d u a p u l u h s ə m b i l a n
30 t i g a p u l u h
100 s ə r a t u s
15 l i m a b ə l a s
1879 d ə l a p a n b ə l a s t u d ʒ u h p u l u h s ə m b i l a n
penunjukan	p ə n u n d ʒ u k a n 
penunjuk	p ə n u n d ʒ u ʔ 
penuntun	p ə n u n t u n 
penuntut	p ə n u n t u t 
penurunan	p ə n u r u n a n 
penurut	p ə n u r u t 
penusuk	p ə n u s u ʔ 
penutupan	p ə n u t u p a n 
penutup	p ə n u t u p 
penuturan	p ə n u t u r a n 
penutur	p ə n u t u r 
penyabar	p ə ɲ a b a r 
penyadap	p ə ɲ a d a p 
penyadaran	p ə ɲ a d a r a n 
penyadur	p ə ɲ a d u r 
penyair	p ə ɲ a i r 
penyakitnya	p ə ɲ a k i t ɲ a 
penyakit	 p ə ɲ a k i t 
penyakit	p ə ɲ a k i t 
penyalahgunaan	p ə ɲ a l a h g u n a ʔ a n 
penyalah	p ə ɲ a l a h 
penyalin	p ə ɲ a l i n 
penyaliran	p ə ɲ a l i r a n 
penyaluran	p ə ɲ a l u r a n 
penyalur	p ə ɲ a l u r 
penyamaan	p ə ɲ a m a ʔ a n 
penyamak	p ə ɲ a m a ʔ 
penyamaran	p ə ɲ a m a r a n 
penyambungan	p ə ɲ a m b u ŋ a n 
penyambung	p ə ɲ a m b u ŋ 
penyambutan	p ə ɲ a m b u t a n 
penyambut	p ə ɲ a m b u t 
penyampaian	p ə ɲ a m p a i a n 
penyampai	p ə ɲ a m p a i 
penyamun	p ə ɲ a m u n 
penyandang	p ə ɲ a n d a ŋ 
penyandar	p ə ɲ a n d a r 
penyanderaan	p ə ɲ a n d ə r a ʔ a n 
penyangga	p ə ɲ a ŋ g a 
penyangkalan	p ə ɲ a ŋ k a l a n 
penyangkut	p ə ɲ a ŋ k u t 
penyantun	p ə ɲ a n t u n 
penyanyi	p ə ɲ a ɲ i 
penyap	p ə ɲ a p 
penyapu	p ə ɲ a p u 
penyaringan	p ə ɲ a r i ŋ a n 
penyataan	p ə ɲ a t a ʔ a n 
penyatuan	p ə ɲ a t u a n 
penyayang	p ə ɲ a j a ŋ 
penyearah	p ə ɲ ə a r a h 
penyebab	p ə ɲ ə b a b 
penyebaran	p ə ɲ ə b a r a n 
penyebarluasan	p ə ɲ ə b a r l u a s a n 
penyebar	p ə ɲ ə b a r 
penyeberangan	p ə ɲ ə b ə r a ŋ a n 
penyeberang	p ə ɲ ə b ə r a ŋ 
penyebukan	p ə ɲ ə b u k a n 
penyebutan	p ə ɲ ə b u t a n 
penyebut	p ə ɲ ə b u t 
penyedap	p ə ɲ ə d a p 
penyederhanaan	p ə ɲ ə d ə r h a n a ʔ a n 
penyediaan	p ə ɲ ə d i a ʔ a n 
penyedia	p ə ɲ ə d i a 
penyedih	p ə ɲ ə d i h 
penyedotan	p ə ɲ ə d o t a n 
penyedot	p ə ɲ ə d o t 
penyegan	p ə ɲ ə g a n 
penyegaran	p ə ɲ ə g a r a n 
penyegar	p ə ɲ ə g a r 
penyégelan	p ə ɲ e g ə l a n 
penyégel	p ə ɲ e g ə l 
penyegeraan	p ə ɲ ə g ə r a ʔ a n 
penyéhatan	p ə ɲ e h a t a n 
penyéhat	p ə ɲ e h a t 
penyejahteraan	p ə ɲ ə d ʒ a h t ə r a ʔ a n 
penyejukan	p ə ɲ ə d ʒ u k a n 
penyejuk	p ə ɲ ə d ʒ u ʔ 
penyekapan	p ə ɲ ə k a p a n 
penyekap	p ə ɲ ə k a p 
penyekatan	p ə ɲ ə k a t a n 
penyekat	p ə ɲ ə k a t 
pényék	p e ɲ e ʔ 
penyék	p ə ɲ e ʔ 
penyelaan	p ə ɲ ə l a ʔ a n 
penyelaman	p ə ɲ ə l a m a n 
penyelamatan	p ə ɲ ə l a m a t a n 
penyelamat	p ə ɲ ə l a m a t 
penyelam	p ə ɲ ə l a m 
penyela	p ə ɲ ə l a 
penyelarasan	p ə ɲ ə l a r a s a n 
penyéléksian	p ə ɲ e l e ʔ s i a n 
penyéléksi	p ə ɲ e l e ʔ s i 
penyelenggaraan	p ə ɲ ə l ə ŋ g a r a ʔ a n 
penyelenggara	p ə ɲ ə l ə ŋ g a r a 
penyelesaian	p ə ɲ ə l ə s a i a n 
penyeléwéngan	p ə ɲ ə l e w e ŋ a n 
penyeléwéng	p ə ɲ ə l e w e ŋ 
penyeliaan	p ə ɲ ə l i a ʔ a n 
penyelia	p ə ɲ ə l i a 
penyelidikan	p ə ɲ ə l i d i k a n 
penyelidik	p ə ɲ ə l i d i ʔ 
penyelinapan	p ə ɲ ə l i n a p a n 
penyelinap	p ə ɲ ə l i n a p 
penyeling	p ə ɲ ə l i ŋ 
penyelisikan	p ə ɲ ə l i s i k a n 
penyelubungan	p ə ɲ ə l u b u ŋ a n 
penyelubung	p ə ɲ ə l u b u ŋ 
penyelundupan	p ə ɲ ə l u n d u p a n 
penyelundup	p ə ɲ ə l u n d u p 
penyelusuran	p ə ɲ ə l u s u r a n 
penyemaian	p ə ɲ ə m a i a n 
penyemangatan	p ə ɲ ə m a ŋ a t a n 
penyemangat	p ə ɲ ə m a ŋ a t 
penyemarak	p ə ɲ ə m a r a ʔ 
penyematan	p ə ɲ ə m a t a n 
penyemat	p ə ɲ ə m a t 
penyembahan	p ə ɲ ə m b a h a n 
penyembah	p ə ɲ ə m b a h 
penyembelihan	p ə ɲ ə m b ə l i h a n 
penyembelih	p ə ɲ ə m b ə l i h 
penyembuh	p ə ɲ ə m b u h 
penyembunyian	p ə ɲ ə m b u ɲ i a n 
penyemburan	p ə ɲ ə m b u r a n 
penyembur	p ə ɲ ə m b u r 
penyeménan	p ə ɲ ə m e n a n 
penyempitan	p ə ɲ ə m p i t a n 
penyemprit	p ə ɲ ə m p r i t 
penyemprotan	p ə ɲ ə m p r o t a n 
penyemprot	p ə ɲ ə m p r o t 
penyempurnaan	p ə ɲ ə m p u r n a ʔ a n 
penyempurna	p ə ɲ ə m p u r n a 
penyemuan	p ə ɲ ə m u a n 
penyemu	p ə ɲ ə m u 
penyendatan	p ə ɲ ə n d a t a n 
penyendirian	p ə ɲ ə n d i r i a n 
penyendiri	p ə ɲ ə n d i r i 
penyengatan	p ə ɲ ə ŋ a t a n 
penyengat	p ə ɲ ə ŋ a t 
penyengauan	p ə ɲ ə ŋ a u a n 
penyengkang	p ə ɲ ə ŋ k a ŋ 
penyénsoran	p ə ɲ e n s o r a n 
penyénsor	p ə ɲ e n s o r 
penyentuhan	p ə ɲ ə n t u h a n 
penyentuh	p ə ɲ ə n t u h 
penyépakan	p ə ɲ e p a k a n 
penyépak	p ə ɲ e p a ʔ 
penyepit	p ə ɲ ə p i t 
penyepuhan	p ə ɲ ə p u h a n 
penyepuh	p ə ɲ ə p u h 
penyeragaman	p ə ɲ ə r a g a m a n 
penyerahan	p ə ɲ ə r a h a n 
penyerah-terimaan	p ə ɲ ə r a h - t ə r i m a ʔ a n 
penyerangan	p ə ɲ ə r a ŋ a n 
penyerang	p ə ɲ ə r a ŋ 
penyeranta	p ə ɲ ə r a n t a 
penyerapan	p ə ɲ ə r a p a n 
penyerap	p ə ɲ ə r a p 
penyerasian	p ə ɲ ə r a s i a n 
penyerbuan	p ə ɲ ə r b u a n 
penyerbukan	p ə ɲ ə r b u k a n 
penyerémpétan	p ə ɲ ə r e m p e t a n 
penyerémpét	p ə ɲ ə r e m p e t 
penyérétan	p ə ɲ e r e t a n 
penyérét	p ə ɲ e r e t 
penyergapan	p ə ɲ ə r g a p a n 
penyergap	p ə ɲ ə r g a p 
penyerimpung	p ə ɲ ə r i m p u ŋ 
penyerkapan	p ə ɲ ə r k a p a n 
penyerkup	p ə ɲ ə r k u p 
penyerobotan	p ə ɲ ə r o b o t a n 
penyerobot	p ə ɲ ə r o b o t 
penyérok	p ə ɲ e r o ʔ 
penyertaan	p ə ɲ ə r t a ʔ a n 
penyerta	p ə ɲ ə r t a 
penyértifikatan	p ə ɲ e r t i f i k a t a n 
penyeruan	p ə ɲ ə r u a n 
penyerupaan	p ə ɲ ə r u p a ʔ a n 
penyeru	p ə ɲ ə r u 
penyerutan	p ə ɲ ə r u t a n 
penyesah	p ə ɲ ə s a h 
penyesalan	p ə ɲ ə s a l a n 
penyesaran	p ə ɲ ə s a r a n 
penyesatan	p ə ɲ ə s a t a n 
penyesat	p ə ɲ ə s a t 
penyesuaian	p ə ɲ ə s u a i a n 
penyetélan	p ə ɲ ə t e l a n 
penyetéman	p ə ɲ ə t e m a n 
penyetir	p ə ɲ ə t i r 
penyetopan	p ə ɲ ə t o p a n 
penyetop	p ə ɲ ə t o p 
penyetoran	p ə ɲ ə t o r a n 
penyetor	p ə ɲ ə t o r 
penyetrapan	p ə ɲ ə t r a p a n 
penyetruman	p ə ɲ ə t r u m a n 
penyetuman	p ə ɲ ə t u m a n 
penyéwaan	p ə ɲ e w a ʔ a n 
penyéwa	p ə ɲ e w a 
penyiaran	p ə ɲ i a r a n 
penyiar	p ə ɲ i a r 
penyiasatan	p ə ɲ i a s a t a n 
penyiasat	p ə ɲ i a s a t 
penyidai	p ə ɲ i d a i 
penyidik	p ə ɲ i d i ʔ 
penyihir	p ə ɲ i h i r 
penyiksaan	p ə ɲ i ʔ s a ʔ a n 
penyimpanan	p ə ɲ i m p a n a n 
penyimpangan	p ə ɲ i m p a ŋ a n 
penyimpan	p ə ɲ i m p a n 
penyingkiran	p ə ɲ i ŋ k i r a n 
penyiraman	p ə ɲ i r a m a n 
penyisihan	p ə ɲ i s i h a n 
penyitaan	p ə ɲ i t a ʔ a n 
penyokong	p ə ɲ o k o ŋ 
pényok	p e ɲ o ʔ 
penyucian	p ə ɲ u t ʃ i a n 
penyuci	p ə ɲ u t ʃ i 
penyudahan	p ə ɲ u d a h a n 
penyudah	p ə ɲ u d a h 
penyuluhan	p ə ɲ u l u h a n 
penyuluh	p ə ɲ u l u h 
penyumbang	p ə ɲ u m b a ŋ 
penyumbat	p ə ɲ u m b a t 
penyunat	p ə ɲ u n a t 
penyunting	p ə ɲ u n t i ŋ 
penyu	p ə ɲ u 
penyuruh	p ə ɲ u r u h 
penyusuan	p ə ɲ u s u a n 
penyusunan	p ə ɲ u s u n a n 
penyusun	p ə ɲ u s u n 
penyusupan	p ə ɲ u s u p a n 
penyusu	p ə ɲ u s u 
penyusup	p ə ɲ u s u p 
penyusutan	p ə ɲ u s u t a n 
penzina	p ə n z i n a 
péok	p e o ʔ 
péot	p e o t 
pepagan	p ə p a g a n 
pepah	p ə p a h 
pepak	p ə p a ʔ 
pepaku	p ə p a k u 
peparu	p ə p a r u 
pepas	p ə p a s 
pepatah	p ə p a t a h 
pepat	p ə p a t 
pepaya	p ə p a j a 
pépék	p e p e ʔ 
pepéling	p ə p e l i ŋ 
pépé	p e p e 
peperangan	p ə p ə r a ŋ a n 
peperiksaan	p ə p ə r i ʔ s a ʔ a n 
pépermin	p e p ə r m i n 
pépér	p e p e r 
péper	p e p ə r 
pépésan	p e p e s a n 
pépés	p e p e s 
pépét	p e p e t 
pepet	p ə p ə t 
pepindan	p ə p i n d a n 
pepohonan	p ə p o h o n a n 
pépsin	p e p s i n 
péptida	p e p t i d a 
péptidase	p e p t i d a s ə 
pépton	p e p t o n 
pepuju	p ə p u d ʒ u 
pepundén	p ə p u n d e n 
peputut	p ə p u t u t 
perabotan	p ə r a b o t a n 
perabot	p ə r a b o t 
perabuan	p ə r a b u a n 
perabung	p ə r a b u ŋ 
peradaban	p ə r a d a b a n 
perada	p ə r a d a 
peradilan	p ə r a d i l a n 
peraduan	p ə r a d u a n 
peragat	p ə r a g a t 
peragawan	p ə r a g a w a n 
peragawati	p ə r a g a w a t i 
peragih	p ə r a g i h 
perahan	p ə r a h a n 
perah	p ə r a h 
perahunya	p ə r a h u ɲ a 
perahu	p ə r a h u 
perai	p ə r a i 
perairan	p ə r a i r a n 
perajin	p ə r a d ʒ i n 
peraji	p ə r a d ʒ i 
perajurit	p ə r a d ʒ u r i t 
pérakan	p e r a k a n 
peraka	p ə r a k a 
péraknya	p e r a ʔ ɲ a 
pérak	p e r a ʔ 
perak	p ə r a ʔ 
perakuan	p ə r a k u a n 
perakunan	p ə r a k u n a n 
perakuntanan	p ə r a k u n t a n a n 
peralahan	p ə r a l a h a n 
peralatan	p ə r a l a t a n 
peralihan	p ə r a l i h a n 
peramah	p ə r a m a h 
peramal	p ə r a m a l 
perambut	p ə r a m b u t 
perampas	p ə r a m p a s 
peram	p ə r a m 
perampokan	p ə r a m p o k a n 
perampok	p ə r a m p o ʔ 
peranakan	p ə r a n a k a n 
peranannya	p ə r a n a n ɲ a 
peranan	p ə r a n a n 
perancah	p ə r a n t ʃ a h 
perancangan	p ə r a n t ʃ a ŋ a n 
perancang	p ə r a n t ʃ a ŋ 
perancis	p ə r a n t ʃ i s 
perangah	p ə r a ŋ a h 
perangainya	p ə r a ŋ a i ɲ a 
perangai	p ə r a ŋ a i 
perangan	p ə r a ŋ a n 
peranggang	p ə r a ŋ g a ŋ 
peranggu	p ə r a ŋ g u 
peranginan	p ə r a ŋ i n a n 
perangkaan	p ə r a ŋ k a ʔ a n 
perangkap	p ə r a ŋ k a p 
perangkatan	p ə r a ŋ k a t a n 
perangkat	p ə r a ŋ k a t 
pérang	p e r a ŋ 
perang	p ə r a ŋ  
perang	p ə r a ŋ 
perangsang	p ə r a ŋ s a ŋ 
peranjat	p ə r a n d ʒ a t 
peranjingan	p ə r a n d ʒ i ŋ a n 
peran	p ə r a n 
perantaraan	p ə r a n t a r a ʔ a n 
perantara	p ə r a n t a r a 
perantauan	p ə r a n t a u a n 
perantau	p ə r a n t a u 
peranti	p ə r a n t i 
peranye	p ə r a ɲ ə 
pera	p ə r a 
perapian	p ə r a p i a n 
perapotékan	p ə r a p o t e k a n 
perap	p ə r a p 
perarakan	p ə r a r a k a n 
perarangan	p ə r a r a ŋ a n 
perasaanmu	p ə r a s a ʔ a n m u 
perasaannya	p ə r a s a ʔ a n ɲ a 
perasaan	p ə r a s a ʔ a n 
perasan	p ə r a s a n 
perasapan	p ə r a s a p a n 
perasa	p ə r a s a 
perasat	p ə r a s a t 
perasian	p ə r a s i a n 
perasingan	p ə r a s i ŋ a n 
peras	p ə r a s 
perasukan	p ə r a s u k a n 
perasuransian	p ə r a s u r a n s i a n 
perata	p ə r a t a 
perat	p ə r a t 
peraturan	p ə r a t u r a n 
peratus	p ə r a t u s 
perawakannya	p ə r a w a k a n ɲ a 
perawakan	p ə r a w a k a n 
perawangan	p ə r a w a ŋ a n 
perawan	p ə r a w a n 
perawas	p ə r a w a s 
perawatan	p ə r a w a t a n 
perawat	p ə r a w a t 
perawi	p ə r a w i 
perawis	p ə r a w i s 
perayaan	p ə r a j a ʔ a n 
perbabilan	p ə r b a b i l a n 
perbadanan	p ə r b a d a n a n 
perbahasaan	p ə r b a h a s a ʔ a n 
perbahasan	p ə r b a h a s a n 
perbahasa	p ə r b a h a s a 
perbaikan	p ə r b a i k a n 
perbaiki	p ə r b a i k i 
perbalahan	p ə r b a l a h a n 
perbal	p ə r b a l 
perbandaran	p ə r b a n d a r a n 
perbandingan	p ə r b a n d i ŋ a n 
perbani	p ə r b a n i 
perbankan	p ə r b a n k a n 
perban	p ə r b a n 
perbantahan	p ə r b a n t a h a n 
perbanyakan	p ə r b a ɲ a k a n 
perbaraan	p ə r b a r a ʔ a n 
perbatasan	p ə r b a t a s a n 
perbatin	p ə r b a t i n 
perbauran	p ə r b a u r a n 
perbawa	p ə r b a w a 
perbédaan	p ə r b e d a ʔ a n 
perbekalan	p ə r b ə k a l a n 
perbekel	p ə r b ə k ə l 
perbelanjaan	p ə r b ə l a n d ʒ a ʔ a n 
perbénaan	p ə r b e n a ʔ a n 
perbendaan	p ə r b ə n d a ʔ a n 
perbendaharaan	p ə r b ə n d a h a r a ʔ a n 
perbéngkélan	p ə r b e ŋ k e l a n 
perbenihan	p ə r b ə n i h a n 
perbéntaran	p ə r b e n t a r a n 
perbentrokan	p ə r b ə n t r o k a n 
perbenturan	p ə r b ə n t u r a n 
perbicaraan	p ə r b i t ʃ a r a ʔ a n 
perbincangan	p ə r b i n t ʃ a ŋ a n 
perbintangan	p ə r b i n t a ŋ a n 
perbioskopan	p ə r b i o s k o p a n 
perbuahan	p ə r b u a h a n 
perbualan	p ə r b u a l a n 
perbuatannya	p ə r b u a t a n ɲ a 
perbuatan	p ə r b u a t a n 
perbuat	p ə r b u a t 
perbudakan	p ə r b u d a k a n 
perbujangan	p ə r b u d ʒ a ŋ a n 
perbukitan	p ə r b u k i t a n 
perbukuan	p ə r b u k u a n 
perbulu-tangkisan	p ə r b u l u - t a ŋ k i s a n 
perbungaan	p ə r b u ŋ a ʔ a n 
perburuan	p ə r b u r u a n 
perburuhan	p ə r b u r u h a n 
percabangan	p ə r t ʃ a b a ŋ a n 
percabulan	p ə r t ʃ a b u l a n 
percakapan	p ə r t ʃ a k a p a n 
percaloan	p ə r t ʃ a l o a n 
percampuran	p ə r t ʃ a m p u r a n 
percanduan	p ə r t ʃ a n d u a n 
perca	p ə r t ʃ a 
percaturan	p ə r t ʃ a t u r a n 
percatutan	p ə r t ʃ a t u t a n 
percayakan	p ə r t ʃ a j a k a n 
percaya	p ə r t ʃ a j a 
percebakan	p ə r t ʃ ə b a k a n 
percederaan	p ə r t ʃ ə d ə r a ʔ a n 
percékcokan	p ə r t ʃ e ʔ t ʃ o k a n 
percepatan	p ə r t ʃ ə p a t a n 
perceraian	p ə r t ʃ ə r a i a n 
percétakan	p ə r t ʃ e t a k a n 
percikan	p ə r t ʃ i k a n 
percik	p ə r t ʃ i ʔ 
percintaan	p ə r t ʃ i n t a ʔ a n 
percis	p ə r t ʃ i s 
percit	p ə r t ʃ i t 
percobaan	p ə r t ʃ o b a ʔ a n 
percontohan	p ə r t ʃ o n t o h a n 
percontoh	p ə r t ʃ o n t o h 
percukongan	p ə r t ʃ u k o ŋ a n 
percul	p ə r t ʃ u l 
percuma	p ə r t ʃ u m a 
percumbuan	p ə r t ʃ u m b u a n 
perdagangan	p ə r d a g a ŋ a n 
perdah	p ə r d a h 
perdamaian	p ə r d a m a i a n 
perdana	p ə r d a n a 
perdaraan	p ə r d a r a ʔ a n 
perdarahan	p ə r d a r a h a n 
perdata	p ə r d a t a 
perdayaan	p ə r d a j a ʔ a n 
perdayangan	p ə r d a j a ŋ a n 
perdébatan	p ə r d e b a t a n 
perdéo	p ə r d e o 
perdésaan	p ə r d e s a ʔ a n 
perdikan	p ə r d i k a n 
perdom	p ə r d o m 
perdua	p ə r d u a 
perdu	p ə r d u 
perébakan	p ə r e b a k a n 
perebutan	p ə r ə b u t a n 
peredam	p ə r ə d a m 
perédaran	p ə r e d a r a n 
peredus	p ə r ə d u s 
péréh	p e r e h 
peréi	p ə r e i 
perekam	p ə r ə k a m 
peréka	p ə r e k a 
perekat	p ə r ə k a t 
perékayasaan	p ə r e k a j a s a ʔ a n 
perékik	p ə r e k i ʔ 
perékonomian	p ə r e k o n o m i a n 
peremasan	p ə r ə m a s a n 
perembukan	p ə r ə m b u k a n 
perempat	p ə r ə m p a t 
perempuanku	p ə r ə m p u a n k u 
perempuan	p ə r ə m p u a n 
perenang	p ə r ə n a ŋ 
perencah	p ə r ə n t ʃ a h 
perencanaan	p ə r ə n t ʃ a n a ʔ a n 
perencana	p ə r ə n t ʃ a n a 
perenggan	p ə r ə ŋ g a n 
perengus	p ə r ə ŋ u s 
perengut	p ə r ə ŋ u t 
perenyak	p ə r ə ɲ a ʔ 
perenyuk	p ə r ə ɲ u ʔ 
perepat	p ə r ə p a t 
peré	p ə r e 
perépét	p ə r e p e t 
perepet	p ə r ə p ə t 
peresih	p ə r ə s i h 
peresmian	p ə r ə s m i a n 
pérés	p e r e s 
peres	p ə r ə s 
péréstroika	p e r e s t r o i k a 
perétél	p ə r e t e l 
peréwa	p ə r e w a 
pérfék	p e r f e ʔ 
pérféksionisme	p e r f e ʔ s i o n i s m ə 
pérféksionis	p e r f e ʔ s i o n i s 
pérféksi	p e r f e ʔ s i 
pérféktif	p e r f e ʔ t i f 
pérforasi	p e r f o r a s i 
pérforator	p e r f o r a t o r 
performa	p ə r f o r m a 
pergabungan	p ə r g a b u ŋ a n 
pergaduhan	p ə r g a d u h a n 
pergam	p ə r g a m 
pergantian	p ə r g a n t i a n 
pergantungan	p ə r g a n t u ŋ a n 
pergaulan	p ə r g a u l a n 
pergelangan	p ə r g ə l a ŋ a n 
pergelutan	p ə r g ə l u t a n 
pergerakan	p ə r g ə r a k a n 
pergéséran	p ə r g e s e r a n 
pergilah	p ə r g i l a h 
perginya	p ə r g i ɲ a 
pergi	p ə r g i 
pergok	p ə r g o ʔ 
pergolakan	p ə r g o l a k a n 
pergola	p ə r g o l a 
pergudangan	p ə r g u d a ŋ a n 
pergulatan	p ə r g u l a t a n 
pergumulan	p ə r g u m u l a n 
perguruan	p ə r g u r u a n 
perhambaan	p ə r h a m b a ʔ a n 
perhatiannya	p ə r h a t i a n ɲ a 
perhatian	p ə r h a t i a n 
perhatikan	p ə r h a t i k a n 
perhentian	p ə r h ə n t i a n 
perhiasan	p ə r h i a s a n 
perhimpunan	p ə r h i m p u n a n 
perhitungan	p ə r h i t u ŋ a n 
perhotélan	p ə r h o t e l a n 
perhubungan	p ə r h u b u ŋ a n 
perhutanan	p ə r h u t a n a n 
periang	p ə r i a ŋ 
perian	p ə r i a n 
peria	p ə r i a 
peribadatan	p ə r i b a d a t a n 
peribadi	p ə r i b a d i 
peribahasa	p ə r i b a h a s a 
peribudi	p ə r i b u d i 
peridi	p ə r i d i 
périferal	p e r i f ə r a l 
périféri	p e r i f e r i 
périfér	p e r i f e r 
perigel	p ə r i g ə l 
perigi	p ə r i g i 
perihal	p ə r i h a l 
perih	p ə r i h 
perikanan	p ə r i k a n a n 
périkarditis	p e r i k a r d i t i s 
perikatan	p ə r i k a t a n 
perikemanusiaan	p ə r i k ə m a n u s i a ʔ a n 
periklanan	p ə r i ʔ l a n a n 
periksa	p ə r i ʔ s a 
perilakunya	p ə r i l a k u ɲ a 
perilaku	p ə r i l a k u 
perimbangan	p ə r i m b a ŋ a n 
périméter	p e r i m e t ə r 
perimpin	p ə r i m p i n 
perincian	p ə r i n t ʃ i a n 
perinci	p ə r i n t ʃ i 
perincit	p ə r i n t ʃ i t 
perindu	p ə r i n d u 
perindustrian	p ə r i n d u s t r i a n 
peringatan	p ə r i ŋ a t a n 
peringgan	p ə r i ŋ g a n 
peringgi	p ə r i ŋ g i 
peringgitan	p ə r i ŋ g i t a n 
peringkat	p ə r i ŋ k a t 
pering	p ə r i ŋ 
perin	p ə r i n 
perintah	p ə r i n t a h 
perintis	p ə r i n t i s 
période	p e r i o d ə 
periode	p ə r i o d ə 
périodik	p e r i o d i ʔ 
périodisasi	p e r i o d i s a s i 
peri	p ə r i 
perirana	p ə r i r a n a 
perisai	p ə r i s a i 
perisa	p ə r i s a 
perisian	p ə r i s i a n 
perisikan	p ə r i s i k a n 
perisik	p ə r i s i ʔ 
périskop	p e r i s k o p 
peristilahan	p ə r i s t i l a h a n 
peristiwa	p ə r i s t i w a 
perisytiharan	p ə r i s j t i h a r a n 
péritonitis	p e r i t o n i t i s 
perit	p ə r i t 
periuk	p ə r i u ʔ 
perizinan	p ə r i z i n a n 
perjaka	p ə r d ʒ a k a 
perjalanannya	p ə r d ʒ a l a n a n ɲ a 
perjalanan	p ə r d ʒ a l a n a n 
perjamuan	p ə r d ʒ a m u a n 
perjanjian	p ə r d ʒ a n d ʒ i a n 
perjuangan	p ə r d ʒ u a ŋ a n 
perjudian	p ə r d ʒ u d i a n 
perjumpaan	p ə r d ʒ u m p a ʔ a n 
perkabungan	p ə r k a b u ŋ a n 
perkaitan	p ə r k a i t a n 
perkakasan	p ə r k a k a s a n 
perkakas	p ə r k a k a s 
pérkamén	p e r k a m e n 
perkampungan	p ə r k a m p u ŋ a n 
perkantoran	p ə r k a n t o r a n 
perkapalan	p ə r k a p a l a n 
perkapita	p ə r k a p i t a 
perkarakan	p ə r k a r a k a n 
perkaramu	p ə r k a r a m u 
perkaranya	p ə r k a r a ɲ a 
perkara	p ə r k a r a 
perkasa	p ə r k a s a 
perkataannya	p ə r k a t a ʔ a n ɲ a 
perkataan	p ə r k a t a ʔ a n 
perkauman	p ə r k a u m a n 
perkawinannya	p ə r k a w i n a n ɲ a 
perkawinan	p ə r k a w i n a n 
perkayuan	p ə r k a j u a n 
perkebunan	p ə r k ə b u n a n 
perkecambahan	p ə r k ə t ʃ a m b a h a n 
perkecualian	p ə r k ə t ʃ u a l i a n 
perkedaian	p ə r k ə d a i a n 
perkedél	p ə r k ə d e l 
perkelahian	p ə r k ə l a h i a n 
perkelang	p ə r k ə l a ŋ 
perkeluargaan	p ə r k ə l u a r g a ʔ a n 
perkémahan	p ə r k e m a h a n 
perkemasan	p ə r k ə m a s a n 
perkembangannya	p ə r k ə m b a ŋ a n ɲ a 
perkembangan	p ə r k ə m b a ŋ a n 
perkembang-biakan	p ə r k ə m b a ŋ - b i a k a n 
perkenaan	p ə r k ə n a ʔ a n 
perkenalan	p ə r k ə n a l a n 
perkenan	p ə r k ə n a n 
perkencingan	p ə r k ə n t ʃ i ŋ a n 
perkeréta-apian	p ə r k ə r e t a - a p i a n 
perkerisan	p ə r k ə r i s a n 
perkhidmatan	p ə r ʔ h i d m a t a n 
perkilangan	p ə r k i l a ŋ a n 
perkiraan	p ə r k i r a ʔ a n 
perkirakan	p ə r k i r a k a n 
pérkolasi	p e r k o l a s i 
pérkolator	p e r k o l a t o r 
perkomputeran	p ə r k o m p u t ə r a n 
perkongsian	p ə r k o ŋ s i a n 
perkosaan	p ə r k o s a ʔ a n 
perkosa	p ə r k o s a 
perkotaan	p ə r k o t a ʔ a n 
perkubuan	p ə r k u b u a n 
perkuburan	p ə r k u b u r a n 
perkumpulan	p ə r k u m p u l a n 
pérkusi	p e r k u s i 
perkutut	p ə r k u t u t 
perlahan	p ə r l a h a n 
perlak	p ə r l a ʔ 
perlaksanaan	p ə r l a ʔ s a n a ʔ a n 
perlakuan	p ə r l a k u a n 
perlambangan	p ə r l a m b a ŋ a n 
perlambang	p ə r l a m b a ŋ 
perlanggaran	p ə r l a ŋ g a r a n 
perlawanan	p ə r l a w a n a n 
perlembagaan	p ə r l ə m b a g a ʔ a n 
perlengkapan	p ə r l ə ŋ k a p a n 
perléng	p ə r l e ŋ 
perléntéh	p ə r l e n t e h 
perlénté	p ə r l e n t e 
perlian	p ə r l i a n 
perlima	p ə r l i m a 
perlina	p ə r l i n a 
perlindungan	p ə r l i n d u ŋ a n 
perling	p ə r l i ŋ 
perlipan	p ə r l i p a n 
perli	p ə r l i 
perlip	p ə r l i p 
perlit	p ə r l i t 
perlombaan	p ə r l o m b a ʔ a n 
perlop	p ə r l o p 
perluasan	p ə r l u a s a n 
perlunya	p ə r l u ɲ a 
perlu	p ə r l u 
perlup	p ə r l u p 
perlus	p ə r l u s 
permadani	p ə r m a d a n i 
permainan	p ə r m a i n a n 
permai	p ə r m a i 
permaisuri	p ə r m a i s u r i 
permak	p ə r m a ʔ 
permana	p ə r m a n a 
permandian	p ə r m a n d i a n 
pérmanén	p e r m a n e n 
pérmanganat	p e r m a ŋ a n a t 
permasalahan	p ə r m a s a l a h a n 
permasan	p ə r m a s a n 
permata	p ə r m a t a 
pérméabel	p e r m e a b ə l 
pérméabilitas	p e r m e a b i l i t a s 
permén	p ə r m e n 
permesinan	p ə r m ə s i n a n 
permesuman	p ə r m ə s u m a n 
